id,state,place,name,abbr
,19,13125,Chester city,IA
,19,13215,Chillicothe city,IA
,19,13350,Churdan city,IA
,19,13395,Cincinnati city,IA
,19,13485,Clare city,IA
,19,13530,Clarence city,IA
,19,13575,Clarinda city,IA
,19,13620,Clarion city,IA
,19,13755,Clarksville city,IA
,19,13845,Clayton city,IA
,19,13980,Clearfield city,IA
,19,14025,Clear Lake city,IA
,19,14115,Cleghorn city,IA
,19,14160,Clemons city,IA
,19,14250,Clermont city,IA
,19,14430,Clinton city,IA
,19,14475,Clio city,IA
,19,14520,Clive city,IA
,19,14655,Clutier city,IA
,19,14880,Coburg city,IA
,19,14925,Coggon city,IA
,19,14970,Coin city,IA
,19,15015,Colesburg city,IA
,19,15060,Colfax city,IA
,19,15105,College Springs city,IA
,19,15195,Collins city,IA
,19,15240,Colo city,IA
,19,15375,Columbus City city,IA
,19,15420,Columbus Junction city,IA
,19,15465,Colwell city,IA
,19,15645,Conesville city,IA
,19,15825,Conrad city,IA
,19,15960,Conway city,IA
,19,16050,Coon Rapids city,IA
,19,16140,Coppock city,IA
,19,16230,Coralville city,IA
,19,16500,Corning city,IA
,19,16545,Correctionville city,IA
,19,16590,Corwith city,IA
,19,16635,Corydon city,IA
,19,16725,Cotter city,IA
,19,16815,Coulter city,IA
,19,16860,Council Bluffs city,IA
,19,16950,Craig city,IA
,19,17130,Crawfordsville city,IA
,19,17175,Crescent city,IA
,19,17220,Cresco city,IA
,19,17265,Creston city,IA
,19,17490,Cromwell city,IA
,19,17670,Crystal Lake city,IA
,19,17760,Cumberland city,IA
,19,17850,Cumming city,IA
,19,17895,Curlew city,IA
,19,17940,Cushing city,IA
,19,17985,Cylinder city,IA
,19,18075,Dakota City city,IA
,19,18255,Dallas Center city,IA
,19,18345,Dana city,IA
,19,18390,Danbury city,IA
,19,18435,Danville city,IA
,19,19000,Davenport city,IA
,19,19090,Davis City city,IA
,19,19135,Dawson city,IA
,19,19180,Dayton city,IA
,19,19360,Decatur City city,IA
,19,19405,Decorah city,IA
,19,19450,Dedham city,IA
,19,19495,Deep River city,IA
,19,19585,Defiance city,IA
,19,19630,Delaware city,IA
,19,19675,Delhi city,IA
,19,19720,Delmar city,IA
,19,19765,Deloit city,IA
,19,19855,Delta city,IA
,19,19945,Denison city,IA
,19,20035,Denver city,IA
,19,20125,Derby city,IA
,19,21000,Des Moines city,IA
,19,21045,De Soto city,IA
,19,21180,DeWitt city,IA
,19,21225,Dexter city,IA
,19,21270,Diagonal city,IA
,19,21360,Dickens city,IA
,19,21405,Dike city,IA
,19,21540,Dixon city,IA
,19,21675,Dolliver city,IA
,19,21720,Donahue city,IA
,19,21810,Donnellson city,IA
,19,21900,Doon city,IA
,19,22080,Dougherty city,IA
,19,22215,Dow City city,IA
,19,22305,Dows city,IA
,19,22350,Drakesville city,IA
,19,22395,Dubuque city,IA
,19,22620,Dumont city,IA
,19,22755,Duncombe city,IA
,19,22800,Dundee city,IA
,19,22845,Dunkerton city,IA
,19,22890,Dunlap city,IA
,19,22935,Durango city,IA
,19,22980,Durant city,IA
,19,23115,Dyersville city,IA
,19,23160,Dysart city,IA
,19,23250,Eagle Grove city,IA
,19,23340,Earlham city,IA
,19,23385,Earling city,IA
,19,23430,Earlville city,IA
,19,23475,Early city,IA
,19,23790,East Peru city,IA
,19,23970,Eddyville city,IA
,19,24060,Edgewood city,IA
,19,24375,Elberon city,IA
,19,24420,Eldon city,IA
,19,24465,Eldora city,IA
,19,24600,Eldridge city,IA
,19,24645,Elgin city,IA
,19,24690,Elkader city,IA
,19,24735,Elkhart city,IA
,19,24780,Elk Horn city,IA
,19,24825,Elkport city,IA
,19,24870,Elk Run Heights city,IA
,19,24915,Elliott city,IA
,19,25005,Ellston city,IA
,19,25050,Ellsworth city,IA
,19,25095,Elma city,IA
,19,25365,Ely city,IA
,19,25500,Emerson city,IA
,19,25590,Emmetsburg city,IA
,19,25725,Epworth city,IA
,19,25815,Essex city,IA
,19,25860,Estherville city,IA
,19,25995,Evansdale city,IA
,19,26175,Everly city,IA
,19,26265,Exira city,IA
,19,26310,Exline city,IA
,19,26355,Fairbank city,IA
,19,26400,Fairfax city,IA
,19,26445,Fairfield city,IA
,19,26760,Farley city,IA
,19,26850,Farmersburg city,IA
,19,26895,Farmington city,IA
,19,26940,Farnhamville city,IA
,19,26985,Farragut city,IA
,19,27165,Fayette city,IA
,19,27210,Fenton city,IA
,19,27255,Ferguson city,IA
,19,27390,Fertile city,IA
,19,27975,Floris city,IA
,19,28020,Floyd city,IA
,19,28245,Fonda city,IA
,19,28290,Fontanelle city,IA
,19,28380,Forest City city,IA
,19,28425,Fort Atkinson city,IA
,19,28515,Fort Dodge city,IA
,19,28605,Fort Madison city,IA
,19,28650,Fostoria city,IA
,19,28740,Franklin city,IA
,19,28920,Fraser city,IA
,19,28965,Fredericksburg city,IA
,19,29010,Frederika city,IA
,19,29055,Fredonia city,IA
,19,29190,Fremont city,IA
,19,29280,Fruitland city,IA
,19,29550,Galt city,IA
,19,29595,Galva city,IA
,19,29685,Garber city,IA
,19,29775,Garden Grove city,IA
,19,29910,Garnavillo city,IA
,19,29955,Garner city,IA
,19,30000,Garrison city,IA
,19,30045,Garwin city,IA
,19,30135,Geneva city,IA
,19,30225,George city,IA
,19,30540,Gibson city,IA
,19,30630,Gilbert city,IA
,19,30675,Gilbertville city,IA
,19,30810,Gillett Grove city,IA
,19,30900,Gilman city,IA
,19,30945,Gilmore City city,IA
,19,31035,Gladbrook city,IA
,19,31350,Glenwood city,IA
,19,31395,Glidden city,IA
,19,31530,Goldfield city,IA
,19,31575,Goodell city,IA
,19,31665,Goose Lake city,IA
,19,31710,Gowrie city,IA
,19,31800,Graettinger city,IA
,19,31845,Graf city,IA
,19,31890,Grafton city,IA
,19,31980,Grand Junction city,IA
,19,32025,Grand Mound city,IA
,19,32070,Grand River city,IA
,19,32115,Grandview city,IA
,19,32160,Granger city,IA
,19,32295,Grant city,IA
,19,32475,Granville city,IA
,19,32520,Gravity city,IA
,19,32565,Gray city,IA
,19,32610,Greeley city,IA
,19,32745,Greene city,IA
,19,32790,Greenfield city,IA
,19,32970,Greenville city,IA
,19,33060,Grimes city,IA
,19,33105,Grinnell city,IA
,19,33150,Griswold city,IA
,19,33195,Grundy Center city,IA
,19,33240,Gruver city,IA
,19,33285,Guernsey city,IA
,19,33420,Guthrie Center city,IA
,19,33465,Guttenberg city,IA
,19,33645,Halbur city,IA
,19,33780,Hamburg city,IA
,19,33870,Hamilton city,IA
,19,33960,Hampton city,IA
,19,34005,Hancock city,IA
,19,34185,Hanlontown city,IA
,19,34365,Hansell city,IA
,19,34410,Harcourt city,IA
,19,34455,Hardy city,IA
,19,34500,Harlan city,IA
,19,34545,Harper city,IA
,19,34590,Harpers Ferry city,IA
,19,34635,Harris city,IA
,19,34680,Hartford city,IA
,19,34725,Hartley city,IA
,19,34770,Hartwick city,IA
,19,34860,Harvey city,IA
,19,34995,Hastings city,IA
,19,35130,Havelock city,IA
,19,35220,Haverhill city,IA
,19,35265,Hawarden city,IA
,19,35310,Hawkeye city,IA
,19,35445,Hayesville city,IA
,19,35580,Hazleton city,IA
,19,35670,Hedrick city,IA
,19,35715,Henderson city,IA
,19,35760,Hepburn city,IA
,19,35940,Hiawatha city,IA
,19,36345,Hills city,IA
,19,36390,Hillsboro city,IA
,19,36480,Hinton city,IA
,19,36705,Holland city,IA
,19,36840,Holstein city,IA
,19,36885,Holy Cross city,IA
,19,37155,Hopkinton city,IA
,19,37200,Hornick city,IA
,19,37290,Hospers city,IA
,19,37335,Houghton city,IA
,19,37425,Hubbard city,IA
,19,37470,Hudson city,IA
,19,37515,Hull city,IA
,19,37560,Humboldt city,IA
,19,37605,Humeston city,IA
,19,37920,Huxley city,IA
,19,38010,Ida Grove city,IA
,19,38055,Imogene city,IA
,19,38100,Independence city,IA
,19,38280,Indianola city,IA
,19,38415,Inwood city,IA
,19,38460,Ionia city,IA
,19,38595,Iowa City city,IA
,19,38640,Iowa Falls city,IA
,19,38820,Ireton city,IA
,19,39000,Irwin city,IA
,19,39135,Jackson Junction city,IA
,19,39225,Jamaica city,IA
,19,39405,Janesville city,IA
,19,39450,Jefferson city,IA
,19,39585,Jesup city,IA
,19,39675,Jewell Junction city,IA
,19,39765,Johnston city,IA
,19,39855,Joice city,IA
,19,39900,Jolley city,IA
,19,40170,Kalona city,IA
,19,40215,Kamrar city,IA
,19,40260,Kanawha city,IA
,19,40350,Kellerton city,IA
,19,40395,Kelley city,IA
,19,40440,Kellogg city,IA
,19,40665,Kensett city,IA
,19,40845,Keokuk city,IA
,19,40890,Keomah Village city,IA
,19,40935,Keosauqua city,IA
,19,40980,Keota city,IA
,19,41070,Keswick city,IA
,19,41115,Keystone city,IA
,19,41295,Kimballton city,IA
,19,41385,Kingsley city,IA
,19,41475,Kinross city,IA
,19,41520,Kirkman city,IA
,19,41565,Kirkville city,IA
,19,41610,Kiron city,IA
,19,41655,Klemme city,IA
,19,41790,Knierim city,IA
,19,42015,Knoxville city,IA
,19,42285,Lacona city,IA
,19,42330,Ladora city,IA
,19,42465,Lake City city,IA
,19,42555,Lake Mills city,IA
,19,42600,Lake Park city,IA
,19,42645,Lakeside city,IA
,19,42690,Lake View city,IA
,19,42825,Lakota city,IA
,19,42870,Lambs Grove city,IA
,19,42960,Lamoni city,IA
,19,43005,Lamont city,IA
,19,43050,La Motte city,IA
,19,43140,Lanesboro city,IA
,19,43275,Lansing city,IA
,19,43365,La Porte City city,IA
,19,43410,Larchwood city,IA
,19,43500,Larrabee city,IA
,19,43590,Latimer city,IA
,19,43680,Laurel city,IA
,19,43725,Laurens city,IA
,19,43815,Lawler city,IA
,19,43905,Lawton city,IA
,19,44085,Le Claire city,IA
,19,44130,Ledyard city,IA
,19,44220,Le Grand city,IA
,19,44265,Lehigh city,IA
,19,44310,Leighton city,IA
,19,44355,Leland city,IA
,19,44400,Le Mars city,IA
,19,44490,Lenox city,IA
,19,44535,Leon city,IA
,19,44580,Le Roy city,IA
,19,44670,Lester city,IA
,19,44715,Letts city,IA
,19,44805,Lewis city,IA
,19,44985,Libertyville city,IA
,19,45030,Lidderdale city,IA
,19,45165,Lime Springs city,IA
,19,45255,Lincoln city,IA
,19,45390,Linden city,IA
,19,45435,Lineville city,IA
,19,45480,Linn Grove city,IA
,19,45615,Lisbon city,IA
,19,45660,Liscomb city,IA
,19,45795,Little Rock city,IA
,19,45840,Little Sioux city,IA
,19,45975,Livermore city,IA
,19,46065,Lockridge city,IA
,19,46155,Logan city,IA
,19,46245,Lohrville city,IA
,19,46290,Lone Rock city,IA
,19,46335,Lone Tree city,IA
,19,46425,Long Grove city,IA
,19,46515,Lorimor city,IA
,19,46605,Lost Nation city,IA
,19,46830,Lovilia city,IA
,19,46920,Lowden city,IA
,19,47010,Low Moor city,IA
,19,47055,Luana city,IA
,19,47100,Lucas city,IA
,19,47280,Luther city,IA
,19,47370,Lu Verne city,IA
,19,47460,Luxemburg city,IA
,19,47505,Luzerne city,IA
,19,47595,Lynnville city,IA
,19,47730,Lytton city,IA
,19,47775,McCallsburg city,IA
,19,47820,McCausland city,IA
,19,47865,McClelland city,IA
,19,47955,Macedonia city,IA
,19,48000,McGregor city,IA
,19,48045,McIntire city,IA
,19,48180,Macksburg city,IA
,19,48450,Madrid city,IA
,19,48495,Magnolia city,IA
,19,48500,Maharishi Vedic City city,IA
,19,48540,Malcom city,IA
,19,48585,Mallard city,IA
,19,48675,Maloy city,IA
,19,48720,Malvern city,IA
,19,48810,Manchester city,IA
,19,48855,Manilla city,IA
,19,48900,Manly city,IA
,19,48945,Manning city,IA
,19,48990,Manson city,IA
,19,49170,Mapleton city,IA
,19,49215,Maquoketa city,IA
,19,49260,Marathon city,IA
,19,49305,Marble Rock city,IA
,19,49350,Marcus city,IA
,19,49395,Marengo city,IA
,19,49485,Marion city,IA
,19,49575,Marne city,IA
,19,49620,Marquette city,IA
,19,49755,Marshalltown city,IA
,19,49845,Martelle city,IA
,19,49890,Martensdale city,IA
,19,49935,Martinsburg city,IA
,19,50070,Marysville city,IA
,19,50160,Mason City city,IA
,19,50205,Masonville city,IA
,19,50250,Massena city,IA
,19,50385,Matlock city,IA
,19,50430,Maurice city,IA
,19,50520,Maxwell city,IA
,19,50610,Maynard city,IA
,19,50655,Maysville city,IA
,19,50700,Mechanicsville city,IA
,19,50790,Mediapolis city,IA
,19,50880,Melbourne city,IA
,19,50935,Melcher-Dallas city,IA
,19,50970,Melrose city,IA
,19,51060,Melvin city,IA
,19,51105,Menlo city,IA
,19,51150,Meriden city,IA
,19,51375,Merrill city,IA
,19,51420,Meservey city,IA
,19,51735,Middletown city,IA
,19,52050,Miles city,IA
,19,52095,Milford city,IA
,19,52230,Millersburg city,IA
,19,52275,Millerton city,IA
,19,52455,Milo city,IA
,19,52500,Milton city,IA
,19,52545,Minburn city,IA
,19,52590,Minden city,IA
,19,52815,Mingo city,IA
,19,52860,Missouri Valley city,IA
,19,52905,Mitchell city,IA
,19,52950,Mitchellville city,IA
,19,52995,Modale city,IA
,19,53175,Mondamin city,IA
,19,53265,Monmouth city,IA
,19,53310,Monona city,IA
,19,53355,Monroe city,IA
,19,53490,Montezuma city,IA
,19,53625,Monticello city,IA
,19,53670,Montour city,IA
,19,53760,Montrose city,IA
,19,53850,Moorhead city,IA
,19,53895,Moorland city,IA
,19,53985,Moravia city,IA
,19,54030,Morley city,IA
,19,54120,Morning Sun city,IA
,19,54165,Morrison city,IA
,19,54390,Moulton city,IA
,19,54435,Mount Auburn city,IA
,19,54480,Mount Ayr city,IA
,19,54705,Mount Pleasant city,IA
,19,54840,Mount Vernon city,IA
,19,54930,Moville city,IA
,19,55065,Murray city,IA
,19,55110,Muscatine city,IA
,19,55200,Mystic city,IA
,19,55335,Nashua city,IA
,19,55515,Nemaha city,IA
,19,55560,Neola city,IA
,19,55695,Nevada city,IA
,19,55785,New Albin city,IA
,19,55965,Newell city,IA
,19,56055,Newhall city,IA
,19,56100,New Hampton city,IA
,19,56145,New Hartford city,IA
,19,56280,New Liberty city,IA
,19,56325,New London city,IA
,19,56370,New Market city,IA
,19,56415,New Providence city,IA
,19,56460,New Sharon city,IA
,19,56505,Newton city,IA
,19,56550,New Vienna city,IA
,19,56595,New Virginia city,IA
,19,56685,Nichols city,IA
,19,56865,Nodaway city,IA
,19,56910,Nora Springs city,IA
,19,57045,Northboro city,IA
,19,57135,North Buena Vista city,IA
,19,57225,North English city,IA
,19,57360,North Liberty city,IA
,19,57495,North Washington city,IA
,19,57630,Northwood city,IA
,19,57675,Norwalk city,IA
,19,57720,Norway city,IA
,19,57945,Numa city,IA
,19,58080,Oakland city,IA
,19,58170,Oakland Acres city,IA
,19,58395,Oakville city,IA
,19,58530,Ocheyedan city,IA
,19,58575,Odebolt city,IA
,19,58620,Oelwein city,IA
,19,58665,Ogden city,IA
,19,58710,Okoboji city,IA
,19,58890,Olds city,IA
,19,58980,Olin city,IA
,19,59070,Ollie city,IA
,19,59115,Onawa city,IA
,19,59250,Onslow city,IA
,19,59475,Orange City city,IA
,19,59520,Orchard city,IA
,19,59565,Orient city,IA
,19,59655,Orleans city,IA
,19,59745,Osage city,IA
,19,59835,Osceola city,IA
,19,59925,Oskaloosa city,IA
,19,59970,Ossian city,IA
,19,60015,Osterdock city,IA
,19,60105,Otho city,IA
,19,60240,Oto city,IA
,19,60420,Ottosen city,IA
,19,60465,Ottumwa city,IA
,19,60555,Owasa city,IA
,19,60645,Oxford city,IA
,19,60690,Oxford Junction city,IA
,19,60780,Oyens city,IA
,19,60825,Pacific Junction city,IA
,19,60915,Packwood city,IA
,19,61050,Palmer city,IA
,19,61230,Palo city,IA
,19,61275,Panama city,IA
,19,61320,Panora city,IA
,19,61365,Panorama Park city,IA
,19,61590,Parkersburg city,IA
,19,61770,Parnell city,IA
,19,61815,Paton city,IA
,19,61860,Patterson city,IA
,19,61905,Paullina city,IA
,19,62040,Pella city,IA
,19,62130,Peosta city,IA
,19,62355,Perry city,IA
,19,62445,Persia city,IA
,19,62625,Peterson city,IA
,19,62760,Pierson city,IA
,19,62850,Pilot Mound city,IA
,19,62985,Pioneer city,IA
,19,63075,Pisgah city,IA
,19,63210,Plainfield city,IA
,19,63345,Plano city,IA
,19,63525,Pleasant Hill city,IA
,19,63570,Pleasanton city,IA
,19,63615,Pleasant Plain city,IA
,19,63750,Pleasantville city,IA
,19,63840,Plover city,IA
,19,63885,Plymouth city,IA
,19,63975,Pocahontas city,IA
,19,64020,Polk City city,IA
,19,64065,Pomeroy city,IA
,19,64110,Popejoy city,IA
,19,64200,Portsmouth city,IA
,19,64290,Postville city,IA
,19,64425,Prairieburg city,IA
,19,64470,Prairie City city,IA
,19,64560,Prescott city,IA
,19,64605,Preston city,IA
,19,64650,Primghar city,IA
,19,64740,Princeton city,IA
,19,64875,Promise City city,IA
,19,65010,Protivin city,IA
,19,65055,Pulaski city,IA
,19,65235,Quasqueton city,IA
,19,65280,Quimby city,IA
,19,65370,Radcliffe city,IA
,19,65415,Rake city,IA
,19,65505,Ralston city,IA
,19,65550,Randalia city,IA
,19,65595,Randall city,IA
,19,65640,Randolph city,IA
,19,65730,Rathbun city,IA
,19,65820,Raymond city,IA
,19,65910,Readlyn city,IA
,19,65955,Reasnor city,IA
,19,66000,Redding city,IA
,19,66045,Redfield city,IA
,19,66135,Red Oak city,IA
,19,66315,Reinbeck city,IA
,19,66360,Rembrandt city,IA
,19,66405,Remsen city,IA
,19,66450,Renwick city,IA
,19,66540,Rhodes city,IA
,19,66585,Riceville city,IA
,19,66720,Richland city,IA
,19,66810,Rickardsville city,IA
,19,66855,Ricketts city,IA
,19,67035,Ridgeway city,IA
,19,67125,Rinard city,IA
,19,67170,Ringsted city,IA
,19,67215,Rippey city,IA
,19,67350,Riverdale city,IA
,19,67440,Riverside city,IA
,19,67575,Riverton city,IA
,19,67800,Robins city,IA
,19,68025,Rock Falls city,IA
,19,68070,Rockford city,IA
,19,68160,Rock Rapids city,IA
,19,68205,Rock Valley city,IA
,19,68250,Rockwell city,IA
,19,68295,Rockwell City city,IA
,19,68340,Rodman city,IA
,19,68385,Rodney city,IA
,19,68475,Roland city,IA
,19,68520,Rolfe city,IA
,19,68565,Rome city,IA
,19,68700,Rose Hill city,IA
,19,68925,Rossie city,IA
,19,69015,Rowan city,IA
,19,69060,Rowley city,IA
,19,69105,Royal city,IA
,19,69195,Rudd city,IA
,19,69240,Runnells city,IA
,19,69285,Russell city,IA
,19,69330,Ruthven city,IA
,19,69375,Rutland city,IA
,19,69465,Ryan city,IA
,19,69510,Sabula city,IA
,19,69645,Sac City city,IA
,19,69690,Sageville city,IA
,19,69735,St. Ansgar city,IA
,19,69780,St. Anthony city,IA
,19,69915,St. Charles city,IA
,19,69960,St. Donatus city,IA
,19,70050,St. Lucas city,IA
,19,70095,St. Marys city,IA
,19,70140,St. Olaf city,IA
,19,70185,St. Paul city,IA
,19,70230,Salem city,IA
,19,70320,Salix city,IA
,19,70410,Sanborn city,IA
,19,70590,Sandyville city,IA
,19,71040,Scarville city,IA
,19,71085,Schaller city,IA
,19,71130,Schleswig city,IA
,19,71310,Scranton city,IA
,19,71355,Searsboro city,IA
,19,71625,Sergeant Bluff city,IA
,19,71760,Seymour city,IA
,19,71895,Shambaugh city,IA
,19,71940,Shannon City city,IA
,19,72075,Sharpsburg city,IA
,19,72210,Sheffield city,IA
,19,72300,Shelby city,IA
,19,72345,Sheldahl city,IA
,19,72390,Sheldon city,IA
,19,72435,Shell Rock city,IA
,19,72480,Shellsburg city,IA
,19,72525,Shenandoah city,IA
,19,72660,Sherrill city,IA
,19,72840,Shueyville city,IA
,19,72975,Sibley city,IA
,19,73065,Sidney city,IA
,19,73110,Sigourney city,IA
,19,73155,Silver City city,IA
,19,73290,Sioux Center city,IA
,19,73335,Sioux City city,IA
,19,73425,Sioux Rapids city,IA
,19,73515,Slater city,IA
,19,73605,Sloan city,IA
,19,73650,Smithland city,IA
,19,73785,Soldier city,IA
,19,73875,Solon city,IA
,19,73920,Somers city,IA
,19,74055,South English city,IA
,19,74280,Spencer city,IA
,19,74370,Spillville city,IA
,19,74415,Spirit Lake city,IA
,19,74460,Spragueville city,IA
,19,74505,Springbrook city,IA
,19,74685,Spring Hill city,IA
,19,74775,Springville city,IA
,19,74820,Stacyville city,IA
,19,74910,Stanhope city,IA
,19,74955,Stanley city,IA
,19,75000,Stanton city,IA
,19,75045,Stanwood city,IA
,19,75135,State Center city,IA
,19,75180,Steamboat Rock city,IA
,19,75405,Stockport city,IA
,19,75450,Stockton city,IA
,19,75630,Storm Lake city,IA
,19,75675,Story City city,IA
,19,75720,Stout city,IA
,19,75810,Stratford city,IA
,19,75855,Strawberry Point city,IA
,19,75945,Struble city,IA
